"ym_quarter","dong","big_ind","store_cnt","sim_store_cnt","open_rat","open_cnt","close_rat","close_cnt","franchise_cnt"
20243,"성수1가제2동","청과상",4,4,0,0,0,0,0
20243,"성수1가제2동","치킨전문점",4,12,0,0,0,0,8
20243,"성수1가제2동","커피-음료",198,224,5,10,3,6,26
20243,"성수1가제2동","패스트푸드점",23,29,0,0,3,1,6
20243,"성수1가제2동","한식음식점",179,194,4,8,5,9,15
20243,"성수1가제2동","호프-간이주점",47,58,3,2,10,6,11
20243,"성수2가제1동","미곡판매",9,9,0,0,0,0,0
20243,"성수2가제1동","반찬가게",32,32,3,1,0,0,0
20243,"성수2가제1동","분식전문점",30,35,11,4,9,3,5
20243,"성수2가제1동","수산물판매",10,10,0,0,0,0,0
20243,"성수2가제1동","슈퍼마켓",16,20,0,0,5,1,4
20243,"성수2가제1동","양식음식점",57,60,7,4,3,2,3
20243,"성수2가제1동","육류판매",10,10,0,0,0,0,0
20243,"성수2가제1동","일식음식점",23,24,4,1,0,0,1
20243,"성수2가제1동","제과점",27,29,0,0,3,1,2
20243,"성수2가제1동","중식음식점",10,11,0,0,0,0,1
20243,"성수2가제1동","청과상",16,16,0,0,0,0,0
20243,"성수2가제1동","치킨전문점",8,14,0,0,0,0,6
20243,"성수2가제1동","커피-음료",94,107,1,1,6,6,13
20243,"성수2가제1동","패스트푸드점",20,23,0,0,4,1,3
20243,"성수2가제1동","한식음식점",149,162,4,6,1,1,13
20243,"성수2가제1동","호프-간이주점",55,60,2,1,0,0,5
20243,"성수2가제3동","미곡판매",5,5,0,0,0,0,0
20243,"성수2가제3동","반찬가게",71,73,1,1,7,5,2
20243,"성수2가제3동","분식전문점",23,29,7,2,14,4,6
20243,"성수2가제3동","수산물판매",2,2,0,0,0,0,0
20243,"성수2가제3동","슈퍼마켓",30,44,5,2,5,2,14
20243,"성수2가제3동","양식음식점",66,70,1,1,1,1,4
20243,"성수2가제3동","육류판매",18,18,0,0,0,0,0
20243,"성수2가제3동","일식음식점",54,62,0,0,0,0,8
20243,"성수2가제3동","제과점",35,43,7,3,5,2,8
20243,"성수2가제3동","중식음식점",20,27,4,1,15,4,7
20243,"성수2가제3동","청과상",13,13,0,0,0,0,0
20243,"성수2가제3동","치킨전문점",4,10,0,0,10,1,6
20243,"성수2가제3동","커피-음료",168,205,5,10,4,9,37
20243,"성수2가제3동","패스트푸드점",24,38,0,0,0,0,14
20243,"성수2가제3동","한식음식점",263,298,4,13,3,9,35
20243,"성수2가제3동","호프-간이주점",53,62,0,0,7,4,9
20243,"송정동","미곡판매",2,2,0,0,0,0,0
20243,"송정동","반찬가게",2,2,0,0,0,0,0
20243,"송정동","분식전문점",6,6,0,0,0,0,0
20243,"송정동","수산물판매",2,2,0,0,0,0,0
20243,"송정동","슈퍼마켓",9,11,0,0,0,0,2
20243,"송정동","양식음식점",7,7,14,1,29,2,0
20243,"송정동","육류판매",6,6,0,0,0,0,0
20243,"송정동","일식음식점",2,2,0,0,0,0,0
20243,"송정동","제과점",6,6,17,1,17,1,0
20243,"송정동","중식음식점",2,2,0,0,0,0,0
20243,"송정동","청과상",3,3,0,0,33,1,0
20243,"송정동","치킨전문점",3,4,0,0,0,0,1
20243,"송정동","커피-음료",22,24,8,2,8,2,2
20243,"송정동","패스트푸드점",3,4,25,1,25,1,1
20243,"송정동","한식음식점",41,42,2,1,5,2,1
20243,"송정동","호프-간이주점",5,5,0,0,0,0,0
20243,"옥수동","미곡판매",2,2,0,0,0,0,0
20243,"옥수동","반찬가게",12,14,7,1,0,0,2
20243,"옥수동","분식전문점",11,16,6,1,6,1,5
20243,"옥수동","수산물판매",3,3,0,0,0,0,0
20243,"옥수동","슈퍼마켓",9,16,0,0,0,0,7
20243,"옥수동","양식음식점",9,9,0,0,0,0,0
20243,"옥수동","육류판매",8,9,0,0,0,0,1
20243,"옥수동","일식음식점",7,8,0,0,0,0,1
20243,"옥수동","제과점",10,14,0,0,7,1,4
20243,"옥수동","중식음식점",7,8,0,0,0,0,1
20243,"옥수동","청과상",4,4,0,0,0,0,0
20243,"옥수동","치킨전문점",3,9,0,0,0,0,6
20243,"옥수동","커피-음료",22,29,10,3,3,1,7
20243,"옥수동","패스트푸드점",9,12,0,0,0,0,3
20243,"옥수동","한식음식점",58,63,2,1,3,2,5
20243,"옥수동","호프-간이주점",9,10,20,2,10,1,1
20243,"왕십리도선동","미곡판매",7,7,0,0,14,1,0
20243,"왕십리도선동","반찬가게",26,28,0,0,4,1,2
20243,"왕십리도선동","분식전문점",44,59,3,2,7,4,15
20243,"왕십리도선동","수산물판매",7,7,0,0,0,0,0
20243,"왕십리도선동","슈퍼마켓",24,33,0,0,0,0,9
20243,"왕십리도선동","양식음식점",21,24,4,1,4,1,3
20243,"왕십리도선동","육류판매",48,48,2,1,15,7,0
20243,"왕십리도선동","일식음식점",17,19,11,2,11,2,2
20243,"왕십리도선동","제과점",18,24,4,1,4,1,6
20243,"왕십리도선동","중식음식점",15,18,6,1,6,1,3
20243,"왕십리도선동","청과상",18,18,6,1,0,0,0
20243,"왕십리도선동","치킨전문점",5,23,4,1,0,0,18
20243,"왕십리도선동","커피-음료",46,74,7,5,7,5,28
20243,"왕십리도선동","패스트푸드점",8,20,5,1,15,3,12
20243,"왕십리도선동","한식음식점",188,224,5,11,5,11,36
20243,"왕십리도선동","호프-간이주점",48,51,2,1,6,3,3
20243,"왕십리제2동","미곡판매",3,3,0,0,0,0,0
20243,"왕십리제2동","반찬가게",3,3,0,0,0,0,0
20243,"왕십리제2동","분식전문점",12,15,0,0,0,0,3
20243,"왕십리제2동","수산물판매",2,2,0,0,0,0,0
20243,"왕십리제2동","슈퍼마켓",10,15,0,0,0,0,5
20243,"왕십리제2동","양식음식점",5,8,0,0,0,0,3
20243,"왕십리제2동","육류판매",8,8,13,1,0,0,0
20243,"왕십리제2동","일식음식점",5,5,20,1,0,0,0
20243,"왕십리제2동","제과점",7,8,0,0,13,1,1
20243,"왕십리제2동","중식음식점",3,5,0,0,20,1,2
20243,"왕십리제2동","청과상",7,7,14,1,0,0,0
20243,"왕십리제2동","치킨전문점",6,11,0,0,9,1,5
20243,"왕십리제2동","커피-음료",22,25,4,1,4,1,3
20243,"왕십리제2동","패스트푸드점",4,11,0,0,27,3,7
20243,"왕십리제2동","한식음식점",48,51,10,5,4,2,3
20243,"왕십리제2동","호프-간이주점",6,7,0,0,0,0,1
20243,"용답동","미곡판매",4,4,0,0,0,0,0
20243,"용답동","반찬가게",8,9,11,1,11,1,1
20243,"용답동","분식전문점",14,21,0,0,5,1,7
20243,"용답동","수산물판매",5,5,0,0,0,0,0
20243,"용답동","슈퍼마켓",26,27,0,0,0,0,1
20243,"용답동","양식음식점",5,6,0,0,33,2,1
20243,"용답동","육류판매",22,22,0,0,0,0,0
20243,"용답동","일식음식점",9,9,11,1,0,0,0
20243,"용답동","제과점",3,4,0,0,0,0,1
20243,"용답동","중식음식점",8,8,13,1,0,0,0
20243,"용답동","청과상",11,11,9,1,9,1,0
20243,"용답동","치킨전문점",2,8,0,0,0,0,6
20243,"용답동","커피-음료",27,38,11,4,13,5,11
20243,"용답동","패스트푸드점",2,4,0,0,0,0,2
20243,"용답동","한식음식점",115,125,6,7,2,3,10
20243,"용답동","호프-간이주점",21,24,0,0,4,1,3
20243,"응봉동","미곡판매",2,2,0,0,0,0,0
20243,"응봉동","반찬가게",5,5,0,0,20,1,0
20243,"응봉동","분식전문점",5,5,0,0,0,0,0
20243,"응봉동","수산물판매",1,1,0,0,0,0,0
20243,"응봉동","슈퍼마켓",11,14,0,0,0,0,3
20243,"응봉동","양식음식점",3,3,0,0,0,0,0
20243,"응봉동","육류판매",4,4,0,0,0,0,0
20243,"응봉동","제과점",1,2,0,0,50,1,1
20243,"응봉동","중식음식점",1,1,0,0,0,0,0
20243,"응봉동","청과상",2,2,0,0,0,0,0
20243,"응봉동","치킨전문점",1,5,0,0,20,1,4
20243,"응봉동","커피-음료",6,8,0,0,13,1,2
20243,"응봉동","패스트푸드점",0,1,0,0,0,0,1
20243,"응봉동","한식음식점",8,8,13,1,25,2,0
20243,"응봉동","호프-간이주점",1,2,0,0,0,0,1
20243,"행당제1동","미곡판매",5,5,0,0,0,0,0
20243,"행당제1동","반찬가게",17,19,0,0,0,0,2
20243,"행당제1동","분식전문점",34,43,0,0,9,4,9
20243,"행당제1동","수산물판매",9,9,0,0,0,0,0
20243,"행당제1동","슈퍼마켓",17,23,17,4,9,2,6
20243,"행당제1동","양식음식점",22,29,0,0,0,0,7
20243,"행당제1동","육류판매",32,32,0,0,0,0,0
20243,"행당제1동","일식음식점",18,24,13,3,4,1,6
20243,"행당제1동","제과점",11,24,0,0,0,0,13
20243,"행당제1동","중식음식점",11,12,8,1,0,0,1
20243,"행당제1동","청과상",4,4,0,0,25,1,0
20243,"행당제1동","치킨전문점",4,16,0,0,0,0,12
20243,"행당제1동","커피-음료",33,50,0,0,8,4,17
20243,"행당제1동","패스트푸드점",8,18,6,1,0,0,10
20243,"행당제1동","한식음식점",113,136,2,3,4,5,23
20243,"행당제1동","호프-간이주점",18,19,0,0,0,0,1
20243,"행당제2동","미곡판매",1,1,0,0,0,0,0
20243,"행당제2동","반찬가게",10,11,0,0,0,0,1
20243,"행당제2동","분식전문점",6,11,0,0,18,2,5
20243,"행당제2동","수산물판매",2,2,0,0,0,0,0
20243,"행당제2동","슈퍼마켓",5,8,13,1,0,0,3
20243,"행당제2동","양식음식점",2,2,0,0,0,0,0
20243,"행당제2동","육류판매",4,4,0,0,0,0,0
20243,"행당제2동","일식음식점",2,2,0,0,0,0,0
20243,"행당제2동","제과점",5,10,0,0,0,0,5
20243,"행당제2동","중식음식점",1,3,0,0,0,0,2
20243,"행당제2동","청과상",8,8,13,1,0,0,0
20243,"행당제2동","치킨전문점",1,11,0,0,0,0,10
20243,"행당제2동","커피-음료",11,14,0,0,14,2,3
20243,"행당제2동","패스트푸드점",3,8,25,2,0,0,5
20243,"행당제2동","한식음식점",16,19,0,0,0,0,3
20243,"행당제2동","호프-간이주점",3,5,0,0,0,0,2
20244,"금호1가동","미곡판매",4,4,0,0,0,0,0
20244,"금호1가동","반찬가게",5,5,20,1,0,0,0
20244,"금호1가동","분식전문점",6,8,0,0,0,0,2
20244,"금호1가동","수산물판매",3,3,0,0,0,0,0
20244,"금호1가동","슈퍼마켓",9,11,0,0,0,0,2
20244,"금호1가동","양식음식점",6,6,0,0,0,0,0
20244,"금호1가동","육류판매",5,5,0,0,0,0,0
20244,"금호1가동","일식음식점",3,3,0,0,0,0,0
20244,"금호1가동","제과점",2,3,0,0,0,0,1
20244,"금호1가동","중식음식점",1,3,0,0,0,0,2
20244,"금호1가동","청과상",7,7,0,0,0,0,0
20244,"금호1가동","치킨전문점",2,5,0,0,0,0,3
20244,"금호1가동","커피-음료",14,18,0,0,6,1,4
20244,"금호1가동","패스트푸드점",2,6,0,0,0,0,4
20244,"금호1가동","한식음식점",23,28,0,0,0,0,5
20244,"금호1가동","호프-간이주점",7,7,14,1,14,1,0
20244,"금호2.3가동","미곡판매",3,3,0,0,0,0,0
20244,"금호2.3가동","반찬가게",11,12,0,0,0,0,1
20244,"금호2.3가동","분식전문점",20,24,4,1,4,1,4
20244,"금호2.3가동","수산물판매",5,5,0,0,0,0,0
20244,"금호2.3가동","슈퍼마켓",16,21,0,0,0,0,5
20244,"금호2.3가동","양식음식점",14,15,0,0,0,0,1
20244,"금호2.3가동","육류판매",14,14,0,0,0,0,0
20244,"금호2.3가동","일식음식점",7,7,0,0,14,1,0
20244,"금호2.3가동","제과점",7,10,0,0,0,0,3
20244,"금호2.3가동","중식음식점",6,7,14,1,0,0,1
20244,"금호2.3가동","청과상",7,7,29,2,0,0,0
20244,"금호2.3가동","치킨전문점",9,18,0,0,6,1,9
20244,"금호2.3가동","커피-음료",27,35,3,1,0,0,8
20244,"금호2.3가동","패스트푸드점",4,14,7,1,0,0,10
20244,"금호2.3가동","한식음식점",106,117,4,5,3,4,11
20244,"금호2.3가동","호프-간이주점",28,29,3,1,0,0,1
20244,"금호4가동","미곡판매",1,1,0,0,0,0,0
20244,"금호4가동","반찬가게",4,4,0,0,0,0,0
20244,"금호4가동","분식전문점",9,14,14,2,0,0,5
20244,"금호4가동","수산물판매",0,0,0,0,0,0,0
20244,"금호4가동","슈퍼마켓",8,12,25,3,8,1,4
20244,"금호4가동","양식음식점",5,5,20,1,0,0,0
20244,"금호4가동","육류판매",3,3,0,0,0,0,0
20244,"금호4가동","일식음식점",7,7,0,0,0,0,0
20244,"금호4가동","제과점",3,5,0,0,40,2,2
20244,"금호4가동","중식음식점",4,5,0,0,0,0,1
20244,"금호4가동","청과상",5,5,0,0,0,0,0
20244,"금호4가동","치킨전문점",1,6,0,0,0,0,5
20244,"금호4가동","커피-음료",15,23,0,0,0,0,8
20244,"금호4가동","패스트푸드점",3,7,0,0,29,2,4
20244,"금호4가동","한식음식점",48,52,10,5,4,2,4
20244,"금호4가동","호프-간이주점",20,20,0,0,0,0,0
20244,"마장동","미곡판매",2,2,0,0,0,0,0
20244,"마장동","반찬가게",17,17,6,1,0,0,0
20244,"마장동","분식전문점",10,13,0,0,0,0,3
20244,"마장동","수산물판매",2,2,0,0,0,0,0
20244,"마장동","슈퍼마켓",24,27,0,0,4,1,3
20244,"마장동","양식음식점",4,5,0,0,0,0,1
20244,"마장동","육류판매",1560,1560,0,5,2,26,0
20244,"마장동","일식음식점",3,3,33,1,33,1,0
20244,"마장동","제과점",3,5,0,0,0,0,2
20244,"마장동","중식음식점",5,5,0,0,0,0,0
20244,"마장동","청과상",39,39,5,2,0,0,0
20244,"마장동","치킨전문점",2,9,0,0,0,0,7
20244,"마장동","커피-음료",22,27,4,1,4,1,5
20244,"마장동","패스트푸드점",3,5,0,0,0,0,2
20244,"마장동","한식음식점",119,123,2,3,0,0,4
20244,"마장동","호프-간이주점",18,22,0,0,0,0,4
20244,"사근동","미곡판매",3,3,0,0,0,0,0
20244,"사근동","반찬가게",4,4,0,0,0,0,0
20244,"사근동","분식전문점",23,34,12,4,3,1,11
20244,"사근동","슈퍼마켓",14,17,0,0,0,0,3
20244,"사근동","양식음식점",23,26,8,2,0,0,3
20244,"사근동","육류판매",4,4,0,0,0,0,0
20244,"사근동","일식음식점",19,23,0,0,4,1,4
20244,"사근동","제과점",7,12,0,0,0,0,5
20244,"사근동","중식음식점",15,23,9,2,9,2,8
20244,"사근동","청과상",1,1,0,0,0,0,0
20244,"사근동","치킨전문점",7,17,0,0,6,1,10
20244,"사근동","커피-음료",59,84,0,0,5,4,25
20244,"사근동","패스트푸드점",10,25,0,0,4,1,15
20244,"사근동","한식음식점",119,147,2,3,1,2,28
20244,"사근동","호프-간이주점",47,60,3,2,8,5,13
20244,"성수1가제1동","미곡판매",3,3,0,0,0,0,0
20244,"성수1가제1동","반찬가게",11,11,0,0,0,0,0
20244,"성수1가제1동","분식전문점",17,19,11,2,11,2,2
20244,"성수1가제1동","수산물판매",1,1,0,0,0,0,0
20244,"성수1가제1동","슈퍼마켓",11,21,5,1,5,1,10
20244,"성수1가제1동","양식음식점",48,50,2,1,2,1,2
20244,"성수1가제1동","육류판매",5,5,0,0,0,0,0
20244,"성수1가제1동","일식음식점",16,17,6,1,0,0,1
20244,"성수1가제1동","제과점",21,22,0,0,0,0,1
20244,"성수1가제1동","중식음식점",10,12,0,0,8,1,2
20244,"성수1가제1동","청과상",6,6,17,1,0,0,0
20244,"성수1가제1동","치킨전문점",1,7,0,0,0,0,6
20244,"성수1가제1동","커피-음료",62,76,4,3,7,5,14
20244,"성수1가제1동","패스트푸드점",8,14,0,0,0,0,6
20244,"성수1가제1동","한식음식점",78,84,6,5,2,2,6
20244,"성수1가제1동","호프-간이주점",21,21,0,0,0,0,0
20244,"성수1가제2동","미곡판매",4,4,0,0,0,0,0
20244,"성수1가제2동","반찬가게",42,46,2,1,0,0,4
20244,"성수1가제2동","분식전문점",22,30,0,0,0,0,8
20244,"성수1가제2동","수산물판매",4,4,0,0,0,0,0
20244,"성수1가제2동","슈퍼마켓",19,28,11,3,0,0,9
20244,"성수1가제2동","양식음식점",99,102,6,6,7,7,3
20244,"성수1가제2동","육류판매",9,9,0,0,11,1,0
20244,"성수1가제2동","일식음식점",51,56,9,5,2,1,5
20244,"성수1가제2동","제과점",46,47,2,1,0,0,1
20244,"성수1가제2동","중식음식점",14,15,7,1,27,4,1
20244,"성수1가제2동","청과상",5,6,33,2,0,0,1
20244,"성수1가제2동","치킨전문점",4,11,0,0,9,1,7
20244,"성수1가제2동","커피-음료",197,222,4,8,5,10,25
20244,"성수1가제2동","패스트푸드점",23,29,0,0,0,0,6
20244,"성수1가제2동","한식음식점",190,206,7,14,1,2,16
20244,"성수1가제2동","호프-간이주점",42,53,0,0,9,5,11
20244,"성수2가제1동","미곡판매",9,9,0,0,0,0,0
20244,"성수2가제1동","반찬가게",31,31,0,0,3,1,0
20244,"성수2가제1동","분식전문점",30,34,0,0,3,1,4
20244,"성수2가제1동","수산물판매",10,10,0,0,0,0,0
20244,"성수2가제1동","슈퍼마켓",17,21,5,1,0,0,4
20244,"성수2가제1동","양식음식점",58,61,5,3,3,2,3
20244,"성수2가제1동","육류판매",10,10,0,0,0,0,0
20244,"성수2가제1동","일식음식점",20,21,0,0,14,3,1
20244,"성수2가제1동","제과점",29,31,7,2,0,0,2
20244,"성수2가제1동","중식음식점",11,12,8,1,0,0,1
20244,"성수2가제1동","청과상",16,16,0,0,0,0,0
20244,"성수2가제1동","치킨전문점",8,14,0,0,0,0,6
20244,"성수2가제1동","커피-음료",92,105,2,2,4,4,13
20244,"성수2가제1동","패스트푸드점",20,22,0,0,5,1,2
20244,"성수2가제1동","한식음식점",150,163,3,5,3,4,13
20244,"성수2가제1동","호프-간이주점",54,59,2,1,3,2,5
20244,"성수2가제3동","미곡판매",5,5,0,0,0,0,0
20244,"성수2가제3동","반찬가게",70,72,0,0,1,1,2
20244,"성수2가제3동","분식전문점",24,29,14,4,14,4,5
20244,"성수2가제3동","수산물판매",2,2,0,0,0,0,0
20244,"성수2가제3동","슈퍼마켓",35,49,12,6,2,1,14
20244,"성수2가제3동","양식음식점",62,66,2,1,8,5,4
20244,"성수2가제3동","육류판매",18,18,0,0,0,0,0
20244,"성수2가제3동","일식음식점",54,62,5,3,5,3,8
20244,"성수2가제3동","제과점",37,45,7,3,2,1,8
20244,"성수2가제3동","중식음식점",20,26,4,1,8,2,6
20244,"성수2가제3동","청과상",12,12,0,0,8,1,0
20244,"성수2가제3동","치킨전문점",2,9,11,1,22,2,7
20244,"성수2가제3동","커피-음료",169,206,4,8,4,8,37
20244,"성수2가제3동","패스트푸드점",20,34,0,0,12,4,14
20244,"성수2가제3동","한식음식점",265,299,3,9,3,8,34
20244,"성수2가제3동","호프-간이주점",50,56,2,1,13,7,6
20244,"송정동","미곡판매",2,2,0,0,0,0,0
20244,"송정동","반찬가게",2,2,0,0,0,0,0
20244,"송정동","분식전문점",6,6,0,0,0,0,0
20244,"송정동","수산물판매",2,2,0,0,0,0,0
20244,"송정동","슈퍼마켓",9,11,0,0,0,0,2
20244,"송정동","양식음식점",7,7,0,0,0,0,0
20244,"송정동","육류판매",6,6,0,0,0,0,0
20244,"송정동","일식음식점",2,2,0,0,0,0,0
20244,"송정동","제과점",8,8,25,2,0,0,0
20244,"송정동","중식음식점",2,2,0,0,0,0,0
20244,"송정동","청과상",3,3,0,0,0,0,0
20244,"송정동","치킨전문점",3,4,0,0,0,0,1
20244,"송정동","커피-음료",25,27,15,4,4,1,2
20244,"송정동","패스트푸드점",3,4,0,0,0,0,1
20244,"송정동","한식음식점",36,37,3,1,16,6,1
20244,"송정동","호프-간이주점",5,5,20,1,20,1,0
20244,"옥수동","미곡판매",2,2,0,0,0,0,0
20244,"옥수동","반찬가게",12,14,7,1,7,1,2
20244,"옥수동","분식전문점",11,16,0,0,0,0,5
20244,"옥수동","수산물판매",3,3,0,0,0,0,0
20244,"옥수동","슈퍼마켓",9,16,0,0,0,0,7
20244,"옥수동","양식음식점",9,9,0,0,0,0,0
20244,"옥수동","육류판매",8,9,0,0,0,0,1
20244,"옥수동","일식음식점",6,7,0,0,14,1,1
20244,"옥수동","제과점",9,14,7,1,7,1,5
20244,"옥수동","중식음식점",6,7,0,0,14,1,1
20244,"옥수동","청과상",4,4,0,0,0,0,0
20244,"옥수동","치킨전문점",3,9,0,0,0,0,6
20244,"옥수동","커피-음료",22,29,0,0,0,0,7
20244,"옥수동","패스트푸드점",8,11,0,0,9,1,3
20244,"옥수동","한식음식점",59,64,3,2,2,1,5
20244,"옥수동","호프-간이주점",8,9,0,0,11,1,1
20244,"왕십리도선동","미곡판매",7,7,0,0,0,0,0
20244,"왕십리도선동","반찬가게",26,28,0,0,0,0,2
20244,"왕십리도선동","분식전문점",44,57,2,1,5,3,13
20244,"왕십리도선동","수산물판매",7,7,0,0,0,0,0
20244,"왕십리도선동","슈퍼마켓",24,33,0,0,0,0,9
20244,"왕십리도선동","양식음식점",18,21,0,0,14,3,3
20244,"왕십리도선동","육류판매",47,47,2,1,4,2,0
20244,"왕십리도선동","일식음식점",18,20,5,1,0,0,2
20244,"왕십리도선동","제과점",19,25,4,1,0,0,6
20244,"왕십리도선동","중식음식점",14,17,0,0,6,1,3
20244,"왕십리도선동","청과상",17,17,0,0,6,1,0
20244,"왕십리도선동","치킨전문점",5,24,4,1,0,0,19
20244,"왕십리도선동","커피-음료",46,72,3,2,6,4,26
20244,"왕십리도선동","패스트푸드점",7,18,6,1,17,3,11
20244,"왕십리도선동","한식음식점",190,226,3,6,2,4,36
20244,"왕십리도선동","호프-간이주점",49,52,2,1,0,0,3
20244,"왕십리제2동","미곡판매",3,3,0,0,0,0,0
20244,"왕십리제2동","반찬가게",4,4,0,0,0,0,0
20244,"왕십리제2동","분식전문점",10,12,0,0,25,3,2
20244,"왕십리제2동","수산물판매",2,2,0,0,0,0,0
20244,"왕십리제2동","슈퍼마켓",10,16,13,2,6,1,6
20244,"왕십리제2동","양식음식점",5,7,0,0,14,1,2
20244,"왕십리제2동","육류판매",8,8,0,0,0,0,0
20244,"왕십리제2동","일식음식점",5,5,0,0,0,0,0
20244,"왕십리제2동","제과점",8,9,11,1,0,0,1
20244,"왕십리제2동","중식음식점",3,5,0,0,0,0,2
20244,"왕십리제2동","청과상",6,6,0,0,17,1,0
20244,"왕십리제2동","치킨전문점",6,11,0,0,0,0,5
20244,"왕십리제2동","커피-음료",20,23,0,0,9,2,3
20244,"왕십리제2동","패스트푸드점",3,10,0,0,10,1,7
20244,"왕십리제2동","한식음식점",51,54,9,5,4,2,3
20244,"왕십리제2동","호프-간이주점",6,7,0,0,0,0,1
20244,"용답동","미곡판매",4,4,0,0,0,0,0
20244,"용답동","반찬가게",8,9,0,0,0,0,1
20244,"용답동","분식전문점",12,19,0,0,11,2,7
20244,"용답동","수산물판매",5,5,0,0,0,0,0
20244,"용답동","슈퍼마켓",24,25,0,0,8,2,1
20244,"용답동","양식음식점",5,6,0,0,0,0,1
20244,"용답동","육류판매",21,21,0,0,5,1,0
20244,"용답동","일식음식점",8,8,0,0,13,1,0
20244,"용답동","제과점",3,4,0,0,0,0,1
20244,"용답동","중식음식점",8,8,0,0,0,0,0
20244,"용답동","청과상",12,12,8,1,0,0,0
20244,"용답동","치킨전문점",2,8,0,0,0,0,6
20244,"용답동","커피-음료",27,39,5,2,3,1,12
20244,"용답동","패스트푸드점",2,4,0,0,0,0,2
20244,"용답동","한식음식점",116,126,3,4,2,3,10
20244,"용답동","호프-간이주점",21,24,0,0,0,0,3
20244,"응봉동","미곡판매",2,2,0,0,0,0,0
20244,"응봉동","반찬가게",5,5,0,0,0,0,0
20244,"응봉동","분식전문점",5,5,0,0,0,0,0
20244,"응봉동","수산물판매",1,1,0,0,0,0,0
20244,"응봉동","슈퍼마켓",11,14,0,0,0,0,3
20244,"응봉동","양식음식점",3,3,0,0,0,0,0
20244,"응봉동","육류판매",4,4,0,0,0,0,0
20244,"응봉동","제과점",1,2,0,0,0,0,1
20244,"응봉동","중식음식점",1,1,0,0,0,0,0
20244,"응봉동","청과상",2,2,0,0,0,0,0
20244,"응봉동","치킨전문점",1,5,0,0,0,0,4
20244,"응봉동","커피-음료",6,8,0,0,0,0,2
20244,"응봉동","패스트푸드점",0,1,0,0,0,0,1
20244,"응봉동","한식음식점",8,8,0,0,0,0,0
20244,"응봉동","호프-간이주점",1,2,0,0,0,0,1
20244,"행당제1동","미곡판매",5,5,0,0,0,0,0
20244,"행당제1동","반찬가게",18,20,5,1,0,0,2
20244,"행당제1동","분식전문점",34,43,2,1,2,1,9
20244,"행당제1동","수산물판매",9,9,0,0,0,0,0
20244,"행당제1동","슈퍼마켓",19,25,8,2,0,0,6
20244,"행당제1동","양식음식점",18,25,0,0,16,4,7
20244,"행당제1동","육류판매",32,32,0,0,0,0,0
20244,"행당제1동","일식음식점",17,23,4,1,9,2,6
20244,"행당제1동","제과점",11,23,0,0,4,1,12
20244,"행당제1동","중식음식점",12,13,8,1,0,0,1
20244,"행당제1동","청과상",4,4,0,0,0,0,0
20244,"행당제1동","치킨전문점",4,16,6,1,6,1,12
20244,"행당제1동","커피-음료",32,51,8,4,6,3,19
20244,"행당제1동","패스트푸드점",10,20,10,2,0,0,10
20244,"행당제1동","한식음식점",118,141,7,10,4,5,23
20244,"행당제1동","호프-간이주점",17,18,0,0,6,1,1
20244,"행당제2동","미곡판매",1,1,0,0,0,0,0
20244,"행당제2동","반찬가게",12,13,15,2,0,0,1
20244,"행당제2동","분식전문점",6,11,0,0,0,0,5
20244,"행당제2동","수산물판매",2,2,0,0,0,0,0
20244,"행당제2동","슈퍼마켓",5,8,0,0,0,0,3
20244,"행당제2동","양식음식점",2,2,0,0,0,0,0
20244,"행당제2동","육류판매",4,4,0,0,0,0,0
20244,"행당제2동","일식음식점",2,2,0,0,0,0,0
20244,"행당제2동","제과점",5,10,0,0,0,0,5
20244,"행당제2동","중식음식점",1,3,0,0,0,0,2
20244,"행당제2동","청과상",7,7,0,0,14,1,0
20244,"행당제2동","치킨전문점",1,11,0,0,0,0,10
20244,"행당제2동","커피-음료",11,14,0,0,0,0,3
20244,"행당제2동","패스트푸드점",3,7,0,0,14,1,4
20244,"행당제2동","한식음식점",16,19,0,0,0,0,3
20244,"행당제2동","호프-간이주점",3,5,0,0,0,0,2
